confidence,location,sound,fpath
0.978283,107500,S2,./data/set_a/__201106040930.wav
0.995303,108000,S1,./data/set_a/__201106040930.wav
0.924857,109000,S1,./data/set_a/__201106040930.wav
0.999996,109500,S2,./data/set_a/__201106040930.wav
0.999999,110000,S1,./data/set_a/__201106040930.wav
0.978745,110500,S1,./data/set_a/__201106040930.wav
0.979059,111000,S2,./data/set_a/__201106040930.wav
0.952653,111500,S2,./data/set_a/__201106040930.wav
0.999998,112000,S2,./data/set_a/__201106040930.wav
0.999982,113000,S1,./data/set_a/__201106040930.wav
0.962528,113500,S1,./data/set_a/__201106040930.wav
0.996619,114500,S2,./data/set_a/__201106040930.wav
0.902929,115500,S1,./data/set_a/__201106040930.wav
0.958454,116000,S1,./data/set_a/__201106040930.wav
0.956082,116500,S2,./data/set_a/__201106040930.wav
0.992558,117000,S2,./data/set_a/__201106040930.wav
0.957856,118500,S2,./data/set_a/__201106040930.wav
0.960035,120000,S2,./data/set_a/__201106040930.wav
0.99474,120500,S1,./data/set_a/__201106040930.wav
0.945502,122500,S1,./data/set_a/__201106040930.wav
0.985277,123000,S2,./data/set_a/__201106040930.wav
0.99505,123500,S2,./data/set_a/__201106040930.wav
0.935001,124000,S2,./data/set_a/__201106040930.wav
0.998625,124500,S1,./data/set_a/__201106040930.wav
0.973719,125000,S2,./data/set_a/__201106040930.wav
0.999859,125500,S2,./data/set_a/__201106040930.wav
0.998588,126000,S1,./data/set_a/__201106040930.wav
0.999936,126500,S2,./data/set_a/__201106040930.wav
1.0,127000,S2,./data/set_a/__201106040930.wav
0.931531,127500,S1,./data/set_a/__201106040930.wav
0.998383,128500,S2,./data/set_a/__201106040930.wav
0.999422,129000,S2,./data/set_a/__201106040930.wav
0.963859,132000,S1,./data/set_a/__201106040930.wav
0.997181,132500,S1,./data/set_a/__201106040930.wav
0.966999,133500,S1,./data/set_a/__201106040930.wav
0.923422,134000,S2,./data/set_a/__201106040930.wav
0.907044,134500,S2,./data/set_a/__201106040930.wav
0.999628,135500,S2,./data/set_a/__201106040930.wav
0.99514,136000,S1,./data/set_a/__201106040930.wav
0.999978,136500,S1,./data/set_a/__201106040930.wav
0.914413,137000,S2,./data/set_a/__201106040930.wav
0.999996,137500,S1,./data/set_a/__201106040930.wav
0.999997,138000,S2,./data/set_a/__201106040930.wav
0.98857,140000,S1,./data/set_a/__201106040930.wav
0.986574,140500,S2,./data/set_a/__201106040930.wav
0.972526,142000,S1,./data/set_a/__201106040930.wav
0.999793,144500,S1,./data/set_a/__201106040930.wav
0.999992,145500,S2,./data/set_a/__201106040930.wav
0.999969,146500,S1,./data/set_a/__201106040930.wav
0.994367,147000,S1,./data/set_a/__201106040930.wav
0.992489,148500,S1,./data/set_a/__201106040930.wav
0.938044,149000,S1,./data/set_a/__201106040930.wav
0.908232,149500,S1,./data/set_a/__201106040930.wav
0.995807,150000,S2,./data/set_a/__201106040930.wav
0.999261,151500,S2,./data/set_a/__201106040930.wav
0.94992,154500,S1,./data/set_a/__201106040930.wav
0.986147,155000,S2,./data/set_a/__201106040930.wav
0.957791,155500,S1,./data/set_a/__201106040930.wav
0.999566,156000,S2,./data/set_a/__201106040930.wav
0.999675,156500,S2,./data/set_a/__201106040930.wav
0.986347,157000,S2,./data/set_a/__201106040930.wav
0.981874,157500,S2,./data/set_a/__201106040930.wav
0.999927,158000,S2,./data/set_a/__201106040930.wav
0.94018,158500,S1,./data/set_a/__201106040930.wav
0.995089,159000,S2,./data/set_a/__201106040930.wav
0.999996,159500,S2,./data/set_a/__201106040930.wav
0.999997,160000,S2,./data/set_a/__201106040930.wav
0.998981,160500,S2,./data/set_a/__201106040930.wav
0.99714,161000,S1,./data/set_a/__201106040930.wav
0.999944,161500,S1,./data/set_a/__201106040930.wav
0.999141,162000,S2,./data/set_a/__201106040930.wav
0.98107,164000,S1,./data/set_a/__201106040930.wav
0.940698,164500,S2,./data/set_a/__201106040930.wav
0.999525,165500,S1,./data/set_a/__201106040930.wav
0.981768,166000,S2,./data/set_a/__201106040930.wav
0.900794,167000,S2,./data/set_a/__201106040930.wav
0.999789,168500,S2,./data/set_a/__201106040930.wav
0.930323,169500,S1,./data/set_a/__201106040930.wav
0.999362,170500,S2,./data/set_a/__201106040930.wav
0.988618,171000,S1,./data/set_a/__201106040930.wav
0.998296,172000,S1,./data/set_a/__201106040930.wav
0.93404,172500,S2,./data/set_a/__201106040930.wav
0.999842,173000,S1,./data/set_a/__201106040930.wav
0.945912,173500,S2,./data/set_a/__201106040930.wav
0.932818,176500,S1,./data/set_a/__201106040930.wav
0.910801,178000,S2,./data/set_a/__201106040930.wav
0.962016,179500,S1,./data/set_a/__201106040930.wav
0.985398,180000,S1,./data/set_a/__201106040930.wav
0.994906,181000,S1,./data/set_a/__201106040930.wav
0.999962,184000,S1,./data/set_a/__201106040930.wav
0.920367,184500,S1,./data/set_a/__201106040930.wav
1.0,185500,S2,./data/set_a/__201106040930.wav
0.97649,187500,S2,./data/set_a/__201106040930.wav
0.992408,188500,S1,./data/set_a/__201106040930.wav
0.92361,190000,S1,./data/set_a/__201106040930.wav
0.999464,191500,S2,./data/set_a/__201106040930.wav
0.99923,192000,S2,./data/set_a/__201106040930.wav
0.976892,192500,S2,./data/set_a/__201106040930.wav
0.931427,193000,S1,./data/set_a/__201106040930.wav
0.9258,193500,S2,./data/set_a/__201106040930.wav
0.913666,194000,S1,./data/set_a/__201106040930.wav
0.976446,195500,S1,./data/set_a/__201106040930.wav
0.994991,196000,S2,./data/set_a/__201106040930.wav
0.995882,197000,S2,./data/set_a/__201106040930.wav
1.0,197500,S2,./data/set_a/__201106040930.wav
0.999992,198000,S1,./data/set_a/__201106040930.wav
0.999992,198500,S2,./data/set_a/__201106040930.wav
0.971363,200000,S2,./data/set_a/__201106040930.wav
0.964451,200500,S1,./data/set_a/__201106040930.wav
0.99001,202500,S2,./data/set_a/__201106040930.wav
0.916895,203000,S2,./data/set_a/__201106040930.wav
0.91088,203500,S2,./data/set_a/__201106040930.wav
0.999007,204000,S2,./data/set_a/__201106040930.wav
0.999961,204500,S2,./data/set_a/__201106040930.wav
0.999931,205000,S2,./data/set_a/__201106040930.wav
0.997346,205500,S1,./data/set_a/__201106040930.wav
0.93521,206500,S2,./data/set_a/__201106040930.wav
0.963956,207500,S1,./data/set_a/__201106040930.wav
0.917868,208000,S2,./data/set_a/__201106040930.wav
0.990083,208500,S1,./data/set_a/__201106040930.wav
0.974255,209000,S2,./data/set_a/__201106040930.wav
0.997869,210000,S2,./data/set_a/__201106040930.wav
0.901782,210500,S2,./data/set_a/__201106040930.wav
0.999929,211000,S2,./data/set_a/__201106040930.wav
0.982201,212000,S2,./data/set_a/__201106040930.wav
0.999814,212500,S2,./data/set_a/__201106040930.wav
0.999911,213000,S1,./data/set_a/__201106040930.wav
0.947685,213500,S2,./data/set_a/__201106040930.wav
0.90343,214500,S1,./data/set_a/__201106040930.wav
0.956565,215500,S1,./data/set_a/__201106040930.wav
0.974303,216000,S2,./data/set_a/__201106040930.wav
0.953024,216500,S1,./data/set_a/__201106040930.wav
0.973814,218000,S2,./data/set_a/__201106040930.wav
0.964852,218500,S1,./data/set_a/__201106040930.wav
0.962145,221000,S1,./data/set_a/__201106040930.wav
0.912182,221500,S2,./data/set_a/__201106040930.wav
0.993226,222500,S2,./data/set_a/__201106040930.wav
0.998907,223000,S1,./data/set_a/__201106040930.wav
0.961658,223500,S1,./data/set_a/__201106040930.wav
0.914117,225000,S1,./data/set_a/__201106040930.wav
0.999358,226000,S1,./data/set_a/__201106040930.wav
0.996481,227000,S2,./data/set_a/__201106040930.wav
0.905231,228500,S2,./data/set_a/__201106040930.wav
0.945229,229500,S2,./data/set_a/__201106040930.wav
0.958569,230500,S2,./data/set_a/__201106040930.wav
0.999969,231000,S2,./data/set_a/__201106040930.wav
0.979656,231500,S2,./data/set_a/__201106040930.wav
0.999992,232500,S2,./data/set_a/__201106040930.wav
0.900994,233500,S2,./data/set_a/__201106040930.wav
0.98307,235000,S2,./data/set_a/__201106040930.wav
0.999952,235500,S2,./data/set_a/__201106040930.wav
0.988765,236000,S2,./data/set_a/__201106040930.wav
0.999993,237000,S2,./data/set_a/__201106040930.wav
0.999949,237500,S2,./data/set_a/__201106040930.wav
0.966554,238000,S2,./data/set_a/__201106040930.wav
0.959605,240000,S1,./data/set_a/__201106040930.wav
0.999981,240500,S1,./data/set_a/__201106040930.wav
0.979671,241000,S1,./data/set_a/__201106040930.wav
0.993076,241500,S2,./data/set_a/__201106040930.wav
0.99106,242000,S2,./data/set_a/__201106040930.wav
0.995473,242500,S2,./data/set_a/__201106040930.wav
0.999407,243000,S1,./data/set_a/__201106040930.wav
0.998214,244000,S2,./data/set_a/__201106040930.wav
0.976645,245500,S2,./data/set_a/__201106040930.wav
0.995663,246000,S2,./data/set_a/__201106040930.wav
0.999898,246500,S1,./data/set_a/__201106040930.wav
0.998146,247000,S1,./data/set_a/__201106040930.wav
0.988608,247500,S1,./data/set_a/__201106040930.wav
0.998148,248000,S2,./data/set_a/__201106040930.wav
0.981331,248500,S2,./data/set_a/__201106040930.wav
0.992907,249000,S1,./data/set_a/__201106040930.wav
0.99864,250000,S1,./data/set_a/__201106040930.wav
0.979586,250500,S2,./data/set_a/__201106040930.wav
0.971545,251000,S1,./data/set_a/__201106040930.wav
0.999998,252000,S2,./data/set_a/__201106040930.wav
0.951393,253000,S2,./data/set_a/__201106040930.wav
0.988201,253500,S2,./data/set_a/__201106040930.wav
0.999433,256500,S1,./data/set_a/__201106040930.wav
0.97347,257500,S2,./data/set_a/__201106040930.wav
0.999975,258000,S2,./data/set_a/__201106040930.wav
1.0,258500,S2,./data/set_a/__201106040930.wav
0.999924,259000,S1,./data/set_a/__201106040930.wav
0.999979,259500,S1,./data/set_a/__201106040930.wav
0.999651,260000,S1,./data/set_a/__201106040930.wav
0.992551,260500,S2,./data/set_a/__201106040930.wav
0.994264,261000,S2,./data/set_a/__201106040930.wav
0.993662,261500,S1,./data/set_a/__201106040930.wav
1.0,262000,S2,./data/set_a/__201106040930.wav
0.9998,262500,S2,./data/set_a/__201106040930.wav
0.999778,263000,S1,./data/set_a/__201106040930.wav
0.99965,263500,S2,./data/set_a/__201106040930.wav
0.972859,264000,S1,./data/set_a/__201106040930.wav
0.97319,265000,S1,./data/set_a/__201106040930.wav
0.988234,265500,S2,./data/set_a/__201106040930.wav
0.977452,267000,S2,./data/set_a/__201106040930.wav
0.999949,268000,S2,./data/set_a/__201106040930.wav
0.988894,269500,S1,./data/set_a/__201106040930.wav
0.953889,270000,S1,./data/set_a/__201106040930.wav
0.983813,270500,S2,./data/set_a/__201106040930.wav
0.999556,271000,S1,./data/set_a/__201106040930.wav
0.997254,271500,S2,./data/set_a/__201106040930.wav
0.976099,272000,S1,./data/set_a/__201106040930.wav
0.963654,272500,S1,./data/set_a/__201106040930.wav
0.999959,273500,S2,./data/set_a/__201106040930.wav
0.997047,274000,S1,./data/set_a/__201106040930.wav
0.999993,274500,S2,./data/set_a/__201106040930.wav
0.994915,275000,S1,./data/set_a/__201106040930.wav
0.993296,276000,S2,./data/set_a/__201106040930.wav
0.992171,276500,S1,./data/set_a/__201106040930.wav
0.999803,277000,S1,./data/set_a/__201106040930.wav
0.917595,277500,S1,./data/set_a/__201106040930.wav
0.953957,278500,S1,./data/set_a/__201106040930.wav
0.985827,279000,S2,./data/set_a/__201106040930.wav
0.98732,280500,S2,./data/set_a/__201106040930.wav
0.999894,283500,S2,./data/set_a/__201106040930.wav
0.902582,284000,S2,./data/set_a/__201106040930.wav
0.960643,284500,S2,./data/set_a/__201106040930.wav
0.939843,285000,S2,./data/set_a/__201106040930.wav
0.978,285500,S2,./data/set_a/__201106040930.wav
0.978245,287000,S1,./data/set_a/__201106040930.wav
0.99925,288000,S1,./data/set_a/__201106040930.wav
0.999919,289500,S2,./data/set_a/__201106040930.wav
0.981403,290000,S1,./data/set_a/__201106040930.wav
0.983642,291000,S1,./data/set_a/__201106040930.wav
0.999913,292500,S2,./data/set_a/__201106040930.wav
0.967088,294500,S1,./data/set_a/__201106040930.wav
0.999982,298500,S2,./data/set_a/__201106040930.wav
0.999027,299000,S1,./data/set_a/__201106040930.wav
0.999966,299500,S1,./data/set_a/__201106040930.wav
0.988007,300000,S2,./data/set_a/__201106040930.wav
0.999873,300500,S2,./data/set_a/__201106040930.wav
0.999952,301000,S2,./data/set_a/__201106040930.wav
0.978608,301500,S1,./data/set_a/__201106040930.wav
0.997813,302000,S1,./data/set_a/__201106040930.wav
0.996892,302500,S2,./data/set_a/__201106040930.wav
0.956493,303000,S1,./data/set_a/__201106040930.wav
0.997938,304500,S2,./data/set_a/__201106040930.wav
0.901517,305000,S2,./data/set_a/__201106040930.wav
0.906769,305500,S2,./data/set_a/__201106040930.wav
0.984822,306000,S2,./data/set_a/__201106040930.wav
0.938954,309000,S2,./data/set_a/__201106040930.wav
0.998262,309500,S2,./data/set_a/__201106040930.wav
0.991657,310000,S2,./data/set_a/__201106040930.wav
0.991011,310500,S2,./data/set_a/__201106040930.wav
0.963642,311500,S1,./data/set_a/__201106040930.wav
0.957203,312500,S2,./data/set_a/__201106040930.wav
0.999526,313000,S2,./data/set_a/__201106040930.wav
0.956246,313500,S2,./data/set_a/__201106040930.wav
0.962857,315500,S1,./data/set_a/__201106040930.wav
0.987624,316500,S2,./data/set_a/__201106040930.wav
0.983421,317000,S1,./data/set_a/__201106040930.wav
0.997998,317500,S1,./data/set_a/__201106040930.wav
0.999919,318000,S2,./data/set_a/__201106040930.wav
0.999639,318500,S1,./data/set_a/__201106040930.wav
0.999647,319500,S2,./data/set_a/__201106040930.wav
0.931803,320500,S2,./data/set_a/__201106040930.wav
0.999336,321500,S1,./data/set_a/__201106040930.wav
0.995704,322000,S1,./data/set_a/__201106040930.wav
0.989278,322500,S2,./data/set_a/__201106040930.wav
0.967813,323000,S2,./data/set_a/__201106040930.wav
0.967477,324000,S2,./data/set_a/__201106040930.wav
0.986478,324500,S2,./data/set_a/__201106040930.wav
0.941559,325500,S1,./data/set_a/__201106040930.wav
0.995223,327000,S1,./data/set_a/__201106040930.wav
0.99992,328000,S1,./data/set_a/__201106040930.wav
0.904532,328500,S2,./data/set_a/__201106040930.wav
0.999974,329000,S2,./data/set_a/__201106040930.wav
0.983895,329500,S2,./data/set_a/__201106040930.wav
0.987668,330000,S1,./data/set_a/__201106040930.wav
0.995802,331000,S1,./data/set_a/__201106040930.wav
0.998449,331500,S1,./data/set_a/__201106040930.wav
0.999548,332000,S2,./data/set_a/__201106040930.wav
0.939083,332500,S1,./data/set_a/__201106040930.wav
0.999811,334000,S2,./data/set_a/__201106040930.wav
0.999897,334500,S1,./data/set_a/__201106040930.wav
0.99997,335000,S2,./data/set_a/__201106040930.wav
0.999995,335500,S1,./data/set_a/__201106040930.wav
0.950893,336500,S2,./data/set_a/__201106040930.wav
0.979857,337000,S1,./data/set_a/__201106040930.wav
0.998158,337500,S1,./data/set_a/__201106040930.wav
0.959456,338000,S2,./data/set_a/__201106040930.wav
0.998376,338500,S1,./data/set_a/__201106040930.wav
0.957646,339500,S1,./data/set_a/__201106040930.wav
0.988062,340000,S1,./data/set_a/__201106040930.wav
0.995346,341500,S1,./data/set_a/__201106040930.wav
0.999951,342000,S2,./data/set_a/__201106040930.wav
0.999922,342500,S1,./data/set_a/__201106040930.wav
0.944465,343000,S2,./data/set_a/__201106040930.wav
0.999757,343500,S1,./data/set_a/__201106040930.wav
0.999943,344000,S2,./data/set_a/__201106040930.wav
0.999872,344500,S1,./data/set_a/__201106040930.wav
0.993359,345000,S1,./data/set_a/__201106040930.wav
0.993226,346000,S1,./data/set_a/__201106040930.wav
0.944639,346500,S2,./data/set_a/__201106040930.wav
0.947797,347500,S2,./data/set_a/__201106040930.wav
0.998921,348000,S2,./data/set_a/__201106040930.wav
0.965945,348500,S1,./data/set_a/__201106040930.wav
0.99132,349000,S1,./data/set_a/__201106040930.wav
0.971289,349500,S1,./data/set_a/__201106040930.wav
0.921965,350000,S2,./data/set_a/__201106040930.wav
0.925197,350500,S1,./data/set_a/__201106040930.wav
0.999982,351500,S2,./data/set_a/__201106040930.wav
0.990985,352000,S1,./data/set_a/__201106040930.wav
0.984785,352500,S2,./data/set_a/__201106040930.wav
0.998264,353000,S2,./data/set_a/__201106040930.wav
0.999787,353500,S1,./data/set_a/__201106040930.wav
0.999765,354000,S2,./data/set_a/__201106040930.wav
0.999651,354500,S1,./data/set_a/__201106040930.wav
0.993003,355000,S2,./data/set_a/__201106040930.wav
1.0,355500,S2,./data/set_a/__201106040930.wav
0.999942,356000,S1,./data/set_a/__201106040930.wav
0.923393,356500,S1,./data/set_a/__201106040930.wav
0.974417,357000,S2,./data/set_a/__201106040930.wav
0.985299,357500,S2,./data/set_a/__201106040930.wav
0.999961,358000,S2,./data/set_a/__201106040930.wav
0.999892,359000,S1,./data/set_a/__201106040930.wav
0.995602,360000,S2,./data/set_a/__201106040930.wav
0.980268,361000,S1,./data/set_a/__201106040930.wav
0.997301,361500,S1,./data/set_a/__201106040930.wav
0.901692,362000,S2,./data/set_a/__201106040930.wav
0.97839,362500,S1,./data/set_a/__201106040930.wav
0.97717,364000,S2,./data/set_a/__201106040930.wav
0.949388,364500,S1,./data/set_a/__201106040930.wav
0.999327,365000,S1,./data/set_a/__201106040930.wav
0.998817,365500,S1,./data/set_a/__201106040930.wav
0.935025,366000,S2,./data/set_a/__201106040930.wav
0.928908,366500,S1,./data/set_a/__201106040930.wav
0.993464,367000,S2,./data/set_a/__201106040930.wav
0.948058,369000,S2,./data/set_a/__201106040930.wav
0.966628,369500,S2,./data/set_a/__201106040930.wav
0.950086,370000,S1,./data/set_a/__201106040930.wav
0.996748,370500,S2,./data/set_a/__201106040930.wav
0.997781,372000,S2,./data/set_a/__201106040930.wav
0.994915,372500,S1,./data/set_a/__201106040930.wav
0.907239,373500,S1,./data/set_a/__201106040930.wav
0.998824,377500,S2,./data/set_a/__201106040930.wav
0.980265,378000,S2,./data/set_a/__201106040930.wav
0.999264,379000,S2,./data/set_a/__201106040930.wav
0.973707,379500,S1,./data/set_a/__201106040930.wav
0.937085,380000,S2,./data/set_a/__201106040930.wav
0.963145,380500,S1,./data/set_a/__201106040930.wav
0.999225,381500,S2,./data/set_a/__201106040930.wav
0.996832,382000,S1,./data/set_a/__201106040930.wav
0.974892,382500,S1,./data/set_a/__201106040930.wav
0.981303,383500,S2,./data/set_a/__201106040930.wav
0.990504,385000,S1,./data/set_a/__201106040930.wav
0.972144,386000,S2,./data/set_a/__201106040930.wav
0.960969,386500,S1,./data/set_a/__201106040930.wav
0.939458,387000,S1,./data/set_a/__201106040930.wav
0.974001,388500,S1,./data/set_a/__201106040930.wav
0.959798,390000,S2,./data/set_a/__201106040930.wav
0.976995,390500,S2,./data/set_a/__201106040930.wav
0.997248,391500,S2,./data/set_a/__201106040930.wav
0.995956,392500,S1,./data/set_a/__201106040930.wav
0.968883,393000,S2,./data/set_a/__201106040930.wav
0.999987,0,S1,./data/set_a/__201106061104.wav
1.0,500,S2,./data/set_a/__201106061104.wav
0.97376,1500,S2,./data/set_a/__201106061104.wav
0.998148,2000,S1,./data/set_a/__201106061104.wav
0.941104,2500,S2,./data/set_a/__201106061104.wav
0.999921,3500,S1,./data/set_a/__201106061104.wav
0.999711,4000,S2,./data/set_a/__201106061104.wav
0.999877,4500,S2,./data/set_a/__201106061104.wav
0.911421,5500,S1,./data/set_a/__201106061104.wav
0.996108,6000,S1,./data/set_a/__201106061104.wav
0.998711,7000,S1,./data/set_a/__201106061104.wav
0.956588,7500,S2,./data/set_a/__201106061104.wav
0.933209,8000,S1,./data/set_a/__201106061104.wav
0.916755,8500,S2,./data/set_a/__201106061104.wav
0.988793,9000,S1,./data/set_a/__201106061104.wav
0.946972,9500,S2,./data/set_a/__201106061104.wav
0.90934,10500,S1,./data/set_a/__201106061104.wav
0.972197,11000,S1,./data/set_a/__201106061104.wav
0.996664,11500,S2,./data/set_a/__201106061104.wav
0.999979,12000,S1,./data/set_a/__201106061104.wav
0.999992,12500,S1,./data/set_a/__201106061104.wav
0.99379,13500,S2,./data/set_a/__201106061104.wav
0.990801,14000,S2,./data/set_a/__201106061104.wav
0.999684,14500,S2,./data/set_a/__201106061104.wav
0.998753,15000,S1,./data/set_a/__201106061104.wav
1.0,15500,S2,./data/set_a/__201106061104.wav
0.965167,16000,S1,./data/set_a/__201106061104.wav
0.999509,17500,S2,./data/set_a/__201106061104.wav
0.906131,18500,S1,./data/set_a/__201106061104.wav
0.996456,19000,S2,./data/set_a/__201106061104.wav
0.999988,19500,S1,./data/set_a/__201106061104.wav
0.999547,20000,S1,./data/set_a/__201106061104.wav
0.999974,20500,S2,./data/set_a/__201106061104.wav
0.940003,21500,S1,./data/set_a/__201106061104.wav
0.999998,22000,S1,./data/set_a/__201106061104.wav
0.976453,22500,S2,./data/set_a/__201106061104.wav
0.999315,23000,S1,./data/set_a/__201106061104.wav
0.998068,24000,S1,./data/set_a/__201106061104.wav
0.995276,24500,S2,./data/set_a/__201106061104.wav
0.99999,25000,S1,./data/set_a/__201106061104.wav
0.907672,25500,S2,./data/set_a/__201106061104.wav
0.99994,26000,S1,./data/set_a/__201106061104.wav
0.999986,26500,S2,./data/set_a/__201106061104.wav
0.99993,27000,S1,./data/set_a/__201106061104.wav
0.999222,27500,S2,./data/set_a/__201106061104.wav
0.990386,28000,S2,./data/set_a/__201106061104.wav
0.999761,29000,S2,./data/set_a/__201106061104.wav
0.994676,29500,S2,./data/set_a/__201106061104.wav
0.981635,30500,S2,./data/set_a/__201106061104.wav
0.939142,31000,S1,./data/set_a/__201106061104.wav
0.980827,31500,S1,./data/set_a/__201106061104.wav
0.98734,32000,S1,./data/set_a/__201106061104.wav
0.979485,33500,S2,./data/set_a/__201106061104.wav
0.998104,34000,S1,./data/set_a/__201106061104.wav
0.999993,34500,S1,./data/set_a/__201106061104.wav
0.998987,35500,S2,./data/set_a/__201106061104.wav
0.999867,36000,S1,./data/set_a/__201106061104.wav
0.99591,36500,S1,./data/set_a/__201106061104.wav
0.985344,37000,S2,./data/set_a/__201106061104.wav
0.998028,37500,S1,./data/set_a/__201106061104.wav
0.999996,38000,S1,./data/set_a/__201106061104.wav
0.995154,38500,S2,./data/set_a/__201106061104.wav
0.942978,39000,S1,./data/set_a/__201106061104.wav
0.983918,39500,S1,./data/set_a/__201106061104.wav
0.970541,40000,S1,./data/set_a/__201106061104.wav
0.999685,40500,S2,./data/set_a/__201106061104.wav
0.996298,41000,S1,./data/set_a/__201106061104.wav
0.99997,41500,S2,./data/set_a/__201106061104.wav
0.987032,43500,S2,./data/set_a/__201106061104.wav
0.998223,44500,S2,./data/set_a/__201106061104.wav
0.996275,45000,S2,./data/set_a/__201106061104.wav
0.998535,46000,S2,./data/set_a/__201106061104.wav
0.998925,46500,S2,./data/set_a/__201106061104.wav
0.999929,47000,S1,./data/set_a/__201106061104.wav
1.0,48000,S2,./data/set_a/__201106061104.wav
0.988591,50500,S1,./data/set_a/__201106061104.wav
0.988712,51000,S1,./data/set_a/__201106061104.wav
0.999529,51500,S2,./data/set_a/__201106061104.wav
0.99679,53500,S1,./data/set_a/__201106061104.wav
0.969015,54500,S1,./data/set_a/__201106061104.wav
0.999832,56500,S2,./data/set_a/__201106061104.wav
0.949605,58500,S1,./data/set_a/__201106061104.wav
0.930365,59000,S1,./data/set_a/__201106061104.wav
0.988267,59500,S2,./data/set_a/__201106061104.wav
0.997636,60500,S2,./data/set_a/__201106061104.wav
0.999999,61000,S2,./data/set_a/__201106061104.wav
0.96846,61500,S1,./data/set_a/__201106061104.wav
0.999814,62000,S2,./data/set_a/__201106061104.wav
0.994032,63000,S1,./data/set_a/__201106061104.wav
0.987812,64500,S1,./data/set_a/__201106061104.wav
0.992412,65000,S1,./data/set_a/__201106061104.wav
0.99745,65500,S1,./data/set_a/__201106061104.wav
0.945732,66000,S1,./data/set_a/__201106061104.wav
0.990341,66500,S2,./data/set_a/__201106061104.wav
0.953069,67000,S2,./data/set_a/__201106061104.wav
0.999907,67500,S2,./data/set_a/__201106061104.wav
0.999708,68000,S2,./data/set_a/__201106061104.wav
0.915171,68500,S1,./data/set_a/__201106061104.wav
0.999386,69000,S2,./data/set_a/__201106061104.wav
0.999938,69500,S1,./data/set_a/__201106061104.wav
0.999856,70000,S1,./data/set_a/__201106061104.wav
0.998631,70500,S2,./data/set_a/__201106061104.wav
0.999995,71500,S1,./data/set_a/__201106061104.wav
0.966667,72000,S1,./data/set_a/__201106061104.wav
0.96774,72500,S2,./data/set_a/__201106061104.wav
0.923486,73000,S1,./data/set_a/__201106061104.wav
0.999715,74000,S2,./data/set_a/__201106061104.wav
1.0,74500,S1,./data/set_a/__201106061104.wav
0.999999,75500,S1,./data/set_a/__201106061104.wav
0.995726,76000,S1,./data/set_a/__201106061104.wav
0.999985,77000,S1,./data/set_a/__201106061104.wav
1.0,77500,S2,./data/set_a/__201106061104.wav
0.977046,78500,S2,./data/set_a/__201106061104.wav
0.99942,79000,S2,./data/set_a/__201106061104.wav
0.996566,80000,S2,./data/set_a/__201106061104.wav
0.999845,80500,S2,./data/set_a/__201106061104.wav
0.97898,81000,S2,./data/set_a/__201106061104.wav
0.996259,81500,S1,./data/set_a/__201106061104.wav
0.999989,82000,S2,./data/set_a/__201106061104.wav
0.999934,82500,S1,./data/set_a/__201106061104.wav
0.999994,83000,S2,./data/set_a/__201106061104.wav
0.981185,83500,S1,./data/set_a/__201106061104.wav
0.927246,84000,S1,./data/set_a/__201106061104.wav
0.991382,84500,S2,./data/set_a/__201106061104.wav
0.950566,85500,S1,./data/set_a/__201106061104.wav
0.993918,86000,S2,./data/set_a/__201106061104.wav
0.925259,86500,S2,./data/set_a/__201106061104.wav
0.961521,87000,S2,./data/set_a/__201106061104.wav
0.990431,87500,S1,./data/set_a/__201106061104.wav
0.99726,88000,S1,./data/set_a/__201106061104.wav
0.902388,89000,S2,./data/set_a/__201106061104.wav
0.957458,89500,S1,./data/set_a/__201106061104.wav
1.0,90500,S2,./data/set_a/__201106061104.wav
0.999274,91000,S1,./data/set_a/__201106061104.wav
0.926547,91500,S2,./data/set_a/__201106061104.wav
0.992073,93000,S1,./data/set_a/__201106061104.wav
0.99984,93500,S2,./data/set_a/__201106061104.wav
0.999126,94000,S1,./data/set_a/__201106061104.wav
0.96468,94500,S2,./data/set_a/__201106061104.wav
0.995751,95000,S1,./data/set_a/__201106061104.wav
0.999679,96000,S2,./data/set_a/__201106061104.wav
0.999993,96500,S1,./data/set_a/__201106061104.wav
0.985713,98000,S1,./data/set_a/__201106061104.wav
0.982391,98500,S2,./data/set_a/__201106061104.wav
0.972987,99000,S2,./data/set_a/__201106061104.wav
0.999822,100000,S1,./data/set_a/__201106061104.wav
0.99723,100500,S2,./data/set_a/__201106061104.wav
0.999597,101500,S2,./data/set_a/__201106061104.wav
0.993088,102000,S1,./data/set_a/__201106061104.wav
0.983285,102500,S1,./data/set_a/__201106061104.wav
0.941164,103000,S2,./data/set_a/__201106061104.wav
0.932579,104500,S1,./data/set_a/__201106061104.wav
0.999944,105000,S2,./data/set_a/__201106061104.wav
0.925783,105500,S2,./data/set_a/__201106061104.wav
0.999255,106000,S2,./data/set_a/__201106061104.wav
0.999343,106500,S1,./data/set_a/__201106061104.wav
1.0,107000,S2,./data/set_a/__201106061104.wav
0.999866,108000,S1,./data/set_a/__201106061104.wav
0.999485,108500,S1,./data/set_a/__201106061104.wav
0.999498,110000,S1,./data/set_a/__201106061104.wav
0.99988,110500,S2,./data/set_a/__201106061104.wav
0.936812,111000,S1,./data/set_a/__201106061104.wav
0.999998,111500,S1,./data/set_a/__201106061104.wav
